ID;POND;AGE_REV;SEXE_1;SEXE_2;STAT_CONJ_A;STAT_CONJ_B;NATIO_***;NATIO_000;NATIO_001;NATIO_1ES;NATIO_1IT;NATIO_1PT;NATIO_2**;NATIO_3**;NATIO_3DZ;NATIO_3MA;NATIO_3TN;NATIO_4TR;DIPL_*;DIPL_A;DIPL_B;DIPL_C;DIPL_D;TYP_ACT_1;TYP_ACT_2;TYP_ACT_3;TYP_ACT_4;TYP_ACT_5;TYP_ACT_6;NES4_1;NES4_2;NES4_3;NES4_4;NES4_9;CSP_1;CSP_2;CSP_3;CSP_4;CSP_5;CSP_6;CSP_8;CSP_9;CLUSTER
1968-49;59272.0;1729864.0;29344.0;29928.0;22128.0;37144.0;16.0;58788.0;168.0;76.0;28.0;36.0;76.0;24.0;24.0;20.0;16.0;0.0;24696.0;28992.0;3324.0;1468.0;792.0;22172.0;300.0;3888.0;44.0;5168.0;27700.0;6536.0;5580.0;2472.0;7584.0;37100.0;4728.0;2136.0;800.0;2092.0;3656.0;9056.0;5168.0;31636.0;1
1968-5;8796.0;331808.0;4592.0;4204.0;4264.0;4532.0;4.0;8188.0;176.0;72.0;232.0;36.0;32.0;0.0;56.0;0.0;0.0;0.0;2324.0;5408.0;544.0;336.0;184.0;3752.0;52.0;544.0;32.0;952.0;3464.0;1156.0;472.0;444.0;1680.0;5044.0;1056.0;440.0;124.0;380.0;740.0;1060.0;952.0;4044.0;1
1968-50;47356.0;1618876.0;26956.0;20400.0;21664.0;25692.0;4.0;47104.0;140.0;28.0;16.0;4.0;44.0;0.0;12.0;4.0;0.0;0.0;14492.0;29008.0;1940.0;1388.0;528.0;20484.0;184.0;904.0;760.0;5224.0;19800.0;9480.0;3356.0;1844.0;5804.0;26872.0;8780.0;1816.0;416.0;1552.0;2692.0;5400.0;5224.0;21476.0;1
1968-51;53728.0;1611948.0;28944.0;24784.0;21112.0;32616.0;12.0;51184.0;1000.0;280.0;256.0;328.0;324.0;48.0;192.0;88.0;16.0;0.0;20752.0;26528.0;4080.0;1620.0;748.0;20280.0;428.0;3912.0;584.0;4080.0;24444.0;3608.0;6120.0;1628.0;8924.0;33448.0;2612.0;1428.0;744.0;2140.0;5096.0;8660.0;4080.0;28968.0;1
1968-52;23660.0;618984.0;11792.0;11868.0;8232.0;15428.0;0.0;22664.0;336.0;148.0;184.0;60.0;100.0;4.0;124.0;8.0;32.0;0.0;10476.0;10700.0;1704.0;532.0;248.0;7760.0;204.0;1052.0;480.0;1096.0;13068.0;1544.0;2552.0;680.0;2984.0;15900.0;1296.0;668.0;260.0;852.0;1464.0;3404.0;1096.0;14620.0;1
1968-53;30088.0;973436.0;15908.0;14180.0;14788.0;15300.0;0.0;29984.0;36.0;16.0;4.0;8.0;16.0;4.0;16.0;4.0;0.0;0.0;9916.0;18052.0;1300.0;596.0;224.0;13640.0;72.0;2968.0;220.0;2200.0;10988.0;7008.0;2384.0;948.0;3300.0;16448.0;6540.0;1148.0;216.0;884.0;1432.0;3492.0;2200.0;14176.0;1
1968-54;67368.0;2194524.0;36424.0;30944.0;31748.0;35620.0;36.0;59344.0;2928.0;348.0;3016.0;324.0;660.0;20.0;640.0;36.0;0.0;16.0;17408.0;40324.0;5948.0;2136.0;1552.0;29532.0;496.0;2432.0;392.0;4496.0;30020.0;1536.0;10672.0;2216.0;15108.0;37836.0;1224.0;1700.0;1244.0;3360.0;9636.0;12800.0;4496.0;32908.0;2
1968-55;21252.0;758156.0;9140.0;12112.0;10688.0;10564.0;0.0;19748.0;588.0;160.0;312.0;32.0;292.0;4.0;108.0;8.0;0.0;0.0;5360.0;13720.0;1344.0;616.0;212.0;7816.0;196.0;1200.0;104.0;1788.0;10148.0;1580.0;2468.0;896.0;2872.0;13436.0;1312.0;604.0;196.0;828.0;1504.0;3560.0;1788.0;11460.0;1
1968-56;48632.0;1642472.0;22144.0;26488.0;22848.0;25784.0;4.0;48444.0;104.0;8.0;12.0;8.0;24.0;16.0;8.0;0.0;4.0;0.0;13944.0;29672.0;3024.0;1436.0;556.0;21096.0;544.0;7112.0;48.0;5112.0;14720.0;7552.0;2480.0;4040.0;7024.0;27536.0;6588.0;2004.0;672.0;1804.0;2896.0;7640.0;5112.0;21916.0;1
1968-57;103292.0;2885320.0;52556.0;50736.0;43016.0;60276.0;28.0;88144.0;5588.0;828.0;4776.0;232.0;1748.0;8.0;1800.0;116.0;16.0;8.0;39536.0;51668.0;7680.0;2996.0;1412.0;29852.0;432.0;3120.0;288.0;4640.0;64960.0;2984.0;8604.0;4808.0;13456.0;73440.0;2500.0;2928.0;1348.0;3948.0;6792.0;12716.0;4640.0;68420.0;2
1968-58;25672.0;919540.0;12160.0;13512.0;11336.0;14336.0;0.0;24848.0;308.0;172.0;64.0;124.0;128.0;4.0;20.0;4.0;0.0;0.0;8728.0;14352.0;1580.0;676.0;336.0;8812.0;128.0;3580.0;52.0;4328.0;8772.0;1748.0;2032.0;1024.0;4008.0;16860.0;1224.0;1244.0;324.0;736.0;1968.0;3436.0;4328.0;12412.0;1
1968-59;284084.0;8231308.0;153232.0;130852.0;110408.0;173676.0;44.0;264964.0;6340.0;600.0;2120.0;928.0;3932.0;72.0;4360.0;692.0;24.0;8.0;118876.0;136800.0;16464.0;8140.0;3804.0;101084.0;2096.0;27036.0;344.0;22940.0;130584.0;5428.0;46244.0;8084.0;41328.0;183000.0;4700.0;10352.0;4252.0;12260.0;22344.0;48988.0;22940.0;158248.0;0
